,Ensembl,Symbol,s28mo_C_F-s06mo_C_F_logFC,s28mo_C_F-s06mo_C_F_logCPM,s28mo_C_F-s06mo_C_F_LR,s28mo_C_F-s06mo_C_F_PValue,s28mo_C_F-s06mo_C_F_FDR,s28mo_C_F-s06mo_C_F_Status,Description
11471,ENSMUSG00000061353,Cxcl12,-0.1117814883,6.17936493,0.4435907882996,0.5053944071943824,0.817239373783968,NA,chemokine (C-X-C motif) ligand 12
10875,ENSMUSG00000054967,Zfp647,0.2375672635,0.12376403,0.4432595291949,0.5055534006267489,0.8172543993239844,NA,zinc finger protein 647
10895,ENSMUSG00000055214,Pld5,0.2072724923,2.38423511,0.4433386776064,0.5055154042079437,0.8172543993239844,NA,"phospholipase D family, member 5"
3748,ENSMUSG00000025227,Mfsd13a,0.2098291895,1.09078835,0.4430422427218,0.5056577375336623,0.817331023791884,NA,major facilitator superfamily domain containing 13a
7417,ENSMUSG00000035069,Oma1,-0.1044979744,4.51939184,0.44285015378,0.5057500058081836,0.8173881258023502,NA,OMA1 zinc metallopeptidase
138,ENSMUSG00000001100,Poldip2,-0.0962902984,6.63668256,0.4419557368643,0.506180011853995,0.8177148402165314,NA,"polymerase (DNA-directed), delta interacting protein 2"
6814,ENSMUSG00000032643,Fhl3,0.1062642405,7.4947642,0.442089785809,0.5061155256033056,0.8177148402165314,NA,four and a half LIM domains 3
9712,ENSMUSG00000045275,Lca5l,-0.2877750443,0.61923706,0.4420710842698,0.5061245214122937,0.8177148402165314,NA,Leber congenital amaurosis 5-like
12895,ENSMUSG00000085788,4930470G03Rik,0.1529225544,2.53137342,0.4420225709136,0.5061478585720038,0.8177148402165314,NA,RIKEN cDNA 4930470G03 gene
2375,ENSMUSG00000021391,Cenpp,0.2625750061,-0.31627909,0.4416234688222,0.5063399151846353,0.8177261809744863,NA,centromere protein P
5948,ENSMUSG00000030616,Sytl2,-0.1798942125,1.75387724,0.4413494431454,0.5064718547575172,0.8177261809744863,NA,synaptotagmin-like 2
6558,ENSMUSG00000032064,Dixdc1,0.1630700096,2.45792501,0.4416485671029,0.5063278336597904,0.8177261809744863,NA,DIX domain containing 1
8757,ENSMUSG00000040123,Zmym5,0.0945448322,4.86191628,0.4414602665931,0.5064184876917932,0.8177261809744863,NA,"zinc finger, MYM-type 5"
13841,ENSMUSG00000106383,E330034L11Rik,-0.2446028368,0.05915836,0.4414466627394,0.5064250381118585,0.8177261809744863,NA,RIKEN cDNA E330034L11 gene
12208,ENSMUSG00000072694,1500011B03Rik,-0.2230105269,0.42844115,0.4409606290536,0.5066591647115488,0.8179366069989074,NA,RIKEN cDNA 1500011B03 gene
3365,ENSMUSG00000024301,Kifc5b,0.2723436297,-0.34650628,0.4407731555283,0.5067495220110639,0.817990485603151,NA,kinesin family member C5B
5277,ENSMUSG00000028910,Mecr,0.1022829665,3.96799023,0.4405937058599,0.5068360379603222,0.8180381521160811,NA,mitochondrial trans-2-enoyl-CoA reductase
4343,ENSMUSG00000026753,Ppp6c,-0.0982531036,5.13349471,0.4402346997769,0.5070091975301672,0.8182256358117536,NA,"protein phosphatase 6, catalytic subunit"
5519,ENSMUSG00000029428,Stx2,0.1205070931,3.16416276,0.4399141012708,0.507163917928601,0.8182913388631076,NA,syntaxin 2
6446,ENSMUSG00000031831,Dnaaf1,0.2478004377,0.35406482,0.4399734274286,0.507135281086075,0.8182913388631076,NA,"dynein, axonemal assembly factor 1"
905,ENSMUSG00000008167,Fbxw9,-0.1750161337,1.50580233,0.4394781834722,0.5073744215413154,0.8184419115106801,NA,F-box and WD-40 domain protein 9
1246,ENSMUSG00000015597,Zfp318,0.1146329817,4.29019876,0.4389835174013,0.5076134766487659,0.8184419115106801,NA,zinc finger protein 318
3837,ENSMUSG00000025450,Gm9752,0.2900861478,-0.40754467,0.4391653173503,0.5075255964641053,0.8184419115106801,NA,predicted gene 9752
4428,ENSMUSG00000026923,Notch1,0.1123087363,3.99696701,0.4388948617641,0.5076563413508253,0.8184419115106801,NA,notch 1
8050,ENSMUSG00000037720,Tmem33,0.1001862696,4.18144896,0.4389747630166,0.5076177090871269,0.8184419115106801,NA,transmembrane protein 33
9287,ENSMUSG00000042380,Smim12,-0.0920875907,4.66602441,0.4390099979872,0.5076006745826835,0.8184419115106801,NA,small integral membrane protein 12
9959,ENSMUSG00000047246,H2bc6,0.1473509959,3.09585951,0.4391777342346,0.5075195952277991,0.8184419115106801,NA,H2B clustered histone 6
12387,ENSMUSG00000074646,6430550D23Rik,-0.2835268797,-0.62580206,0.4384119845419,0.5078899202815169,0.8187265362876108,NA,RIKEN cDNA 6430550D23 gene
1548,ENSMUSG00000018909,Arrb1,-0.1248093359,4.57217094,0.4377820945345,0.5081948909698668,0.8188336578075746,NA,"arrestin, beta 1"
2113,ENSMUSG00000020792,Exoc7,-0.1076440688,5.63770545,0.4371119110559,0.5085197169024815,0.8188336578075746,NA,exocyst complex component 7
3967,ENSMUSG00000025860,Xiap,-0.0919618976,4.84279673,0.4380158282946,0.5080816884725261,0.8188336578075746,NA,X-linked inhibitor of apoptosis
5842,ENSMUSG00000030314,Atg7,0.1086203198,3.6037669,0.4369894125037,0.5085791284393144,0.8188336578075746,NA,autophagy related 7
8056,ENSMUSG00000037740,Mrps26,-0.097727047,5.08100393,0.4374965631027,0.5083332392142326,0.8188336578075746,NA,mitochondrial ribosomal protein S26
8605,ENSMUSG00000039515,Ptpa,-0.0993356395,5.83897188,0.4376842286085,0.508242302536255,0.8188336578075746,NA,protein phosphatase 2 protein activator
9604,ENSMUSG00000044496,2510039O18Rik,0.0947613147,4.75768347,0.4368621304646,0.508640872634632,0.8188336578075746,NA,RIKEN cDNA 2510039O18 gene
11286,ENSMUSG00000059343,Aldoart1,-0.2250223299,0.41065618,0.4371687675735,0.5084921456775313,0.8188336578075746,NA,"aldolase 1 A, retrogene 1"
11477,ENSMUSG00000061411,Nol4l,-0.2092001148,0.70760223,0.4369724343297,0.5085873637616809,0.8188336578075746,NA,nucleolar protein 4-like
12115,ENSMUSG00000071180,Smim15,0.1143876793,3.47096873,0.4372090673813,0.5084726047982786,0.8188336578075746,NA,small integral membrane protein 15
12836,ENSMUSG00000085227,6330418K02Rik,0.3190001266,-0.39137772,0.4377573501555,0.5082068777703473,0.8188336578075746,NA,RIKEN cDNA 6330418K02 gene
13959,ENSMUSG00000108880,Gm44560,-0.327847935,-0.45358885,0.4377263119219,0.5082219141612301,0.8188336578075746,NA,predicted gene 44560
566,ENSMUSG00000004451,Ralb,0.1362032888,2.64595206,0.4363368640379,0.5088958148430647,0.8188767427499376,NA,v-ral simian leukemia viral oncogene B
4042,ENSMUSG00000026029,Casp8,0.2006517633,1.44317204,0.4364355948851,0.5088478782299917,0.8188767427499376,NA,caspase 8
5715,ENSMUSG00000029924,Slc37a3,-0.1067871542,3.67703918,0.4363673229995,0.5088810253266296,0.8188767427499376,NA,"solute carrier family 37 (glycerol-3-phosphate transporter), member 3"
10272,ENSMUSG00000049625,Tifab,0.2946328825,-0.55617587,0.4365368431055,0.5087987274494767,0.8188767427499376,NA,"TRAF-interacting protein with forkhead-associated domain, family member B"
7784,ENSMUSG00000036698,Ago2,-0.0987521229,6.1639949,0.4361057746132,0.5090080457423711,0.8189655342559671,NA,argonaute RISC catalytic subunit 2
760,ENSMUSG00000006288,Ttc5,-0.1341372821,2.69843458,0.4352187565311,0.5094392318732948,0.8193837729457867,NA,tetratricopeptide repeat domain 5
1926,ENSMUSG00000020412,Ascc2,0.0923877994,4.50796106,0.4354114124256,0.5093455268133716,0.8193837729457867,NA,activating signal cointegrator 1 complex subunit 2
12581,ENSMUSG00000078879,Zfp973,-0.1977967953,1.10951371,0.435233682479,0.5094319710429808,0.8193837729457867,NA,zinc finger protein 973
5114,ENSMUSG00000028560,Usp1,0.1035110754,4.15144838,0.4349497139507,0.5095701401414682,0.8195025052353545,NA,ubiquitin specific peptidase 1
6304,ENSMUSG00000031539,Ap3m2,0.2025964514,1.33511191,0.4347532505652,0.509665770198815,0.8195644820436864,NA,"adaptor-related protein complex 3, mu 2 subunit"
3845,ENSMUSG00000025474,Tubgcp2,-0.0927769444,4.68963488,0.4344431330632,0.5098167853759776,0.8197154966478672,NA,"tubulin, gamma complex associated protein 2"
6228,ENSMUSG00000031377,Bmx,-0.2777348035,-0.58980451,0.4342252922485,0.5099229116280106,0.8197943102721573,NA,BMX non-receptor tyrosine kinase
634,ENSMUSG00000005078,Jkamp,-0.1360150688,2.95581085,0.4337159533594,0.5101711970602612,0.8198518488734734,NA,JNK1/MAPK8-associated membrane protein
1793,ENSMUSG00000020133,2310011J03Rik,0.1120459384,3.45434316,0.4337364295486,0.5101612115806499,0.8198518488734734,NA,RIKEN cDNA 2310011J03 gene
1857,ENSMUSG00000020263,Appl2,0.0995976338,4.73187904,0.4334036946253,0.5103235159743674,0.8198518488734734,NA,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2"
3690,ENSMUSG00000025130,P4hb,0.101295519,7.56564944,0.4338604875857,0.5101007202926163,0.8198518488734734,NA,"prolyl 4-hydroxylase, beta polypeptide"
4356,ENSMUSG00000026779,Mastl,0.2980464673,-0.72141642,0.4332657084224,0.5103908503073088,0.8198518488734734,NA,microtubule associated serine/threonine kinase-like
4977,ENSMUSG00000028248,Pnisr,-0.0966710274,6.4579184100000004,0.4332149924929,0.510415602464802,0.8198518488734734,NA,PNN interacting serine/arginine-rich
8466,ENSMUSG00000039046,Usp6nl,-0.1387880525,2.67816647,0.4336040055797,0.5102257958242382,0.8198518488734734,NA,USP6 N-terminal like
9249,ENSMUSG00000042211,Fbxo38,0.09881689,4.79130357,0.433508997138,0.5102721409229931,0.8198518488734734,NA,F-box protein 38
9864,ENSMUSG00000046574,Prr12,-0.1198622986,4.44996843,0.4330017110787,0.5105197182357395,0.8199273389207922,NA,proline rich 12
13904,ENSMUSG00000107724,Gm16042,0.2167948587,0.31669293,0.4326228286693,0.5107047646824072,0.820132777381805,NA,predicted gene 16042
2477,ENSMUSG00000021670,Hmgcr,0.1775842139,2.03932065,0.4324721167745,0.5107784047567344,0.8201592841479779,NA,3-hydroxy-3-methylglutaryl-Coenzyme A reductase
162,ENSMUSG00000001249,Hpn,-0.1681900267,3.09624544,0.4322981540258,0.5108634284005155,0.8202040615914774,NA,hepsin
6868,ENSMUSG00000032849,Abcc4,-0.1039058091,3.99401306,0.4319162744466,0.5110501565819063,0.8204088573602741,NA,"ATP-binding cassette, sub-family C (CFTR/MRP), member 4"
9547,ENSMUSG00000044072,Eml6,-0.2049517412,1.03147003,0.4318035705559,0.5111052881485846,0.8204088573602741,NA,echinoderm microtubule associated protein like 6
3940,ENSMUSG00000025781,Atp5c1,-0.1113810372,8.88445372,0.4316322703299,0.5111891031219143,0.8204516519806664,NA,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
11140,ENSMUSG00000057672,Pkn1,0.0978897985,5.76810156,0.4314262866896,0.5112899197744668,0.8205217214491304,NA,protein kinase N1
1070,ENSMUSG00000012296,Tjap1,0.0942663597,5.39934468,0.4310905762412,0.5114543037793686,0.8206937771912404,NA,tight junction associated protein 1
12857,ENSMUSG00000085403,Gm13068,0.2755657477,0.16647036,0.4307057686607,0.5116428414008345,0.8209045477041443,NA,predicted gene 13068
2481,ENSMUSG00000021681,Aggf1,0.0926832958,4.79632723,0.4304177085055,0.5117840562133539,0.821039352586354,NA,angiogenic factor with G patch and FHA domains 1
2167,ENSMUSG00000020898,Ctc1,-0.1099811726,3.63345999,0.4298124439049,0.5120809935041319,0.8213321409778563,NA,CTS telomere maintenance complex component 1
12675,ENSMUSG00000079508,Apoo,-0.0953784863,6.24158614,0.4299119552322,0.5120321536265401,0.8213321409778563,NA,apolipoprotein O
7562,ENSMUSG00000035725,Prkx,0.1273812855,3.13047398,0.4295711405132,0.5121994581012452,0.8214198407312688,NA,"protein kinase, X-linked"
13702,ENSMUSG00000102869,Norad,-0.1311506444,8.78810677,0.4294679839185,0.5122501159335645,0.8214198407312688,NA,non-coding RNA activated by DNA damage
13833,ENSMUSG00000106073,Gm42892,-0.3287058609,-0.86337654,0.429201694149,0.5123809249298055,0.8215378283667328,NA,predicted gene 42892
13941,ENSMUSG00000108511,Gm44987,-0.2309768372,1.1372281,0.4288957529639,0.5125312834234238,0.8216871312869387,NA,predicted gene 44987
12204,ENSMUSG00000072660,Gm6288,-0.3254256577,-0.60775559,0.4287471205423,0.5126043582824028,0.8217125140305854,NA,predicted gene 6288
6929,ENSMUSG00000033096,Apmap,0.0962468698,4.60471296,0.4286067675805,0.5126733791749145,0.8217313932621592,NA,adipocyte plasma membrane associated protein
649,ENSMUSG00000005267,Zfp287,0.2653605847,-0.45535316,0.4279545102204,0.5129943495254714,0.8218435558706091,NA,zinc finger protein 287
3113,ENSMUSG00000023110,Prmt5,-0.0939420548,5.27317047,0.4281933323838,0.5128767866383052,0.8218435558706091,NA,protein arginine N-methyltransferase 5
3323,ENSMUSG00000024212,Mllt1,-0.0939914094,4.92393314,0.4278486494241,0.5130464756732935,0.8218435558706091,NA,myeloid/lymphoid or mixed-lineage leukemia
9558,ENSMUSG00000044149,Nkrf,0.1877992971,1.45620979,0.4278996037763,0.5130213844606109,0.8218435558706091,NA,NF-kappaB repressing factor
10436,ENSMUSG00000051065,Mb21d2,0.1135575417,3.65303375,0.4277666372087,0.5130868650444026,0.8218435558706091,NA,Mab-21 domain containing 2
12547,ENSMUSG00000078656,Vps25,-0.0916360718,4.73378445,0.4281443015078,0.5129009188165349,0.8218435558706091,NA,vacuolar protein sorting 25
11940,ENSMUSG00000068394,Cep152,0.1918285121,1.38157485,0.4276499823834,0.5131443247308028,0.8218438894913171,NA,centrosomal protein 152
409,ENSMUSG00000002981,Clptm1,0.0922046978,6.25287559,0.4272503885907,0.5133412341229926,0.8219805531125226,NA,cleft lip and palate associated transmembrane protein 1
8365,ENSMUSG00000038690,Atp5j2,-0.1084855321,8.05164943,0.4272005419299,0.5133658064756583,0.8219805531125226,NA,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2"
10783,ENSMUSG00000054083,Capn12,-0.2164949793,1.0132042,0.4271282688357,0.5134014377712907,0.8219805531125226,NA,calpain 12
7717,ENSMUSG00000036430,Tbcc,0.1393000394,2.9763656,0.4268650554246,0.5135312407620432,0.8220966835217052,NA,tubulin-specific chaperone C
9069,ENSMUSG00000041372,B4galnt3,-0.2415851967,0.08166254,0.4266278939075,0.5136482452446893,0.8221923015708648,NA,"beta-1,4-N-acetyl-galactosaminyl transferase 3"
2019,ENSMUSG00000020608,Smc6,-0.0958694969,5.10209077,0.4263928443492,0.5137642535717541,0.8221946332243624,NA,structural maintenance of chromosomes 6
2472,ENSMUSG00000021662,Arhgef28,0.1439341472,2.45018333,0.426464795966,0.5137287371252315,0.8221946332243624,NA,Rho guanine nucleotide exchange factor (GEF) 28
362,ENSMUSG00000002679,Med6,0.1373602165,2.69358338,0.4255190972833,0.5141958902622179,0.82227913283433,NA,mediator complex subunit 6
519,ENSMUSG00000003934,Efnb3,-0.2612360016,-0.25743054,0.4256637368408,0.5141243937724355,0.82227913283433,NA,ephrin B3
1547,ENSMUSG00000018906,P4ha2,0.0963128651,4.68010557,0.4252426465068,0.514332590297419,0.82227913283433,NA,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide"
2880,ENSMUSG00000022556,Hsf1,-0.0962185522,5.21385115,0.4253158703342,0.5142963762410366,0.82227913283433,NA,heat shock factor 1
7106,ENSMUSG00000033857,Engase,0.1677294917,2.80000445,0.4259263963121,0.5139946033631377,0.82227913283433,NA,endo-beta-N-acetylglucosaminidase
7613,ENSMUSG00000035949,Fbxw2,-0.0921715439,5.65759953,0.4256737369864,0.5141194512605719,0.82227913283433,NA,F-box and WD-40 domain protein 2
8717,ENSMUSG00000039968,Rsbn1l,0.0930955946,4.37713239,0.4258595067918,0.514027650698077,0.82227913283433,NA,round spermatid basic protein 1-like
9255,ENSMUSG00000042249,Grk3,-0.1640450333,2.5107804,0.4254816098716,0.5142144234160692,0.82227913283433,NA,G protein-coupled receptor kinase 3
11142,ENSMUSG00000057706,Mex3b,0.3136483731,-0.76118009,0.4254645562077,0.5142228548495065,0.82227913283433,NA,mex3 RNA binding family member B
10054,ENSMUSG00000047976,Kcna1,-0.2922573733,1.24589696,0.4244486394736,0.5147255652184475,0.8227463979192368,NA,"potassium voltage-gated channel, shaker-related subfamily, member 1"
11049,ENSMUSG00000056771,Gm10010,-0.3134225683,-0.77954844,0.4244205208789,0.5147394914463718,0.8227463979192368,NA,predicted gene 10010
5458,ENSMUSG00000029267,Mtf2,-0.115768957,3.40122938,0.4240958503875,0.5149003378241952,0.8229118625547008,NA,metal response element binding transcription factor 2
1991,ENSMUSG00000020537,Drg2,0.0971353602,4.28254628,0.4236147465419,0.5151388448082326,0.8232013934345072,NA,developmentally regulated GTP binding protein 2
12783,ENSMUSG00000084071,Gm13378,-0.3136349277,-0.77962433,0.4233316377601,0.5152792859716336,0.8233341663093054,NA,predicted gene 13378
13439,ENSMUSG00000097383,1500026H17Rik,-0.2898629107,-0.66274614,0.4228307368993,0.5155279306104612,0.8236397822941759,NA,RIKEN cDNA 1500026H17 gene
14103,ENSMUSG00000112308,Gm48512,-0.1784229401,1.76054111,0.4224076255936,0.5157381242270546,0.8238625990460631,NA,"predicted gene, 48512"
14293,ENSMUSG00000117789,Gm50388,0.4092581913,0.36941303,0.4223189835624,0.5157821788663858,0.8238625990460631,NA,"predicted gene, 50388"
6337,ENSMUSG00000031608,Galnt7,0.1716498134,2.40049442,0.4221494160024,0.5158664714071588,0.8239055626446112,NA,polypeptide N-acetylgalactosaminyltransferase 7
1396,ENSMUSG00000017679,Ttpal,0.1386287906,2.62342869,0.4216443389976,0.5161176894279809,0.8242150886348497,NA,tocopherol (alpha) transfer protein-like
7535,ENSMUSG00000035597,Prpf39,0.0948242065,5.03888067,0.4212038019381,0.5163369809244807,0.8242901869629582,NA,pre-mRNA processing factor 39
12718,ENSMUSG00000081051,Gm15427,-0.1340990883,2.764153,0.4214013140999,0.516238642742244,0.8242901869629582,NA,predicted pseudogene 15427
13633,ENSMUSG00000101013,A630072M18Rik,0.152087008,2.34593206,0.4212732935032,0.516302378437242,0.8242901869629582,NA,RIKEN cDNA A630072M18 gene
3715,ENSMUSG00000025169,Ogfod3,-0.1133080568,3.19246585,0.4205410443735,0.5166671970547385,0.8245495909741872,NA,2-oxoglutarate and iron-dependent oxygenase domain containing 3
5184,ENSMUSG00000028698,Pik3r3,0.1324277368,2.91390681,0.4205318278235,0.5166717917668279,0.8245495909741872,NA,phosphoinositide-3-kinase regulatory subunit 3
13579,ENSMUSG00000099764,Rps10-ps2,0.1670550654,1.88198688,0.4206009863032,0.5166373160441299,0.8245495909741872,NA,"ribosomal protein S10, pseudogene 2"
4976,ENSMUSG00000028247,Coq3,-0.1051637122,4.91050964,0.4200873407517,0.5168934661490178,0.8247199851694064,NA,coenzyme Q3 methyltransferase
10640,ENSMUSG00000052794,1700030K09Rik,0.1376921792,2.80777421,0.4201609216273,0.5168567584291621,0.8247199851694064,NA,RIKEN cDNA 1700030K09 gene
2192,ENSMUSG00000020946,Gosr2,-0.0950713432,5.74971763,0.4197622081476,0.5170557216180522,0.8248278370466424,NA,golgi SNAP receptor complex member 2
5707,ENSMUSG00000029910,Mad2l1,0.25194347,0.24862156,0.4197216245448,0.5170759808835065,0.8248278370466424,NA,MAD2 mitotic arrest deficient-like 1
4643,ENSMUSG00000027456,Sdcbp2,0.3111750517,-0.76095162,0.4191696553635,0.5173516611129851,0.8250842234503836,NA,syndecan binding protein (syntenin) 2
8017,ENSMUSG00000037570,Mcrs1,0.0998328628,4.46148923,0.4191768055595,0.5173480883111119,0.8250842234503836,NA,microspherule protein 1
487,ENSMUSG00000003559,As3mt,-0.0991572814,4.80676751,0.4187926625029,0.5175400977551303,0.8252007906986506,NA,arsenite methyltransferase
3363,ENSMUSG00000024299,Adamts10,-0.1124486733,3.53662888,0.4185052459553,0.5176838413070367,0.8252007906986506,NA,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10"
4831,ENSMUSG00000027936,Crtc2,0.0966930514,4.28388218,0.4184486021786,0.5177121784069695,0.8252007906986506,NA,CREB regulated transcription coactivator 2
8075,ENSMUSG00000037816,Fbxw17,0.1633385739,1.89511209,0.4188003448132,0.5175362566173651,0.8252007906986506,NA,F-box and WD-40 domain protein 17
11793,ENSMUSG00000066149,Cdc26,-0.0941234936,4.24552174,0.4184970572944,0.5176879376683292,0.8252007906986506,NA,cell division cycle 26
2200,ENSMUSG00000020962,Gtf2a1,-0.1363256273,3.66142778,0.4179279186417,0.5179727875179996,0.8255245214634045,NA,"general transcription factor II A, 1"
13577,ENSMUSG00000099689,Zfp383,0.1200413497,3.16151818,0.4174258156607,0.5182243149177284,0.8258337078867662,NA,zinc finger protein 383
3528,ENSMUSG00000024754,Cemip2,-0.1085915587,3.9795553,0.4169573685755,0.5184591758891481,0.8260749129960384,NA,cell migration inducing hyaluronidase 2
