,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
13899,ENSMUSG00000108607,Gm44646,-0.321717233,0.28808344,0.9245001179012,0.336296155864457269046852161409333348274230957031250000000000000000000000000000000,0.76807850865114457583615603653015568852424621582031250000000000000000000000000,NA,predicted gene 44646
896,ENSMUSG00000008226,Scrn3,-0.137562020,5.88951568,0.9242704981883,0.336356171581690011063159317927784286439418792724609375000000000000000000000000000,0.76809292127755557366697303223190829157829284667968750000000000000000000000000,NA,secernin 3
11781,ENSMUSG00000066357,Wdr6,0.155992461,3.38971994,0.9237969203906,0.336479995952035870754315283193136565387248992919921875000000000000000000000000000,0.76825301757758901466388579137856140732765197753906250000000000000000000000000,NA,WD repeat domain 6
4814,ENSMUSG00000027951,Adar,0.190605513,2.63467603,0.9229324060192,0.336706194384775225891814898204756900668144226074218750000000000000000000000000000,0.76852409704613067198408771218964830040931701660156250000000000000000000000000,NA,"adenosine deaminase, RNA-specific"
13697,ENSMUSG00000103653,Gstp-ps,0.204902626,2.45472670,0.9230282462773,0.336681107935985823864655230863718315958976745605468750000000000000000000000000000,0.76852409704613067198408771218964830040931701660156250000000000000000000000000,NA,"glutathione S-transferase, pi, pseudogene"
157,ENSMUSG00000001240,Ramp2,-0.158302791,4.25226050,0.9183965750550,0.337896331780339287398362557723885402083396911621093750000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,receptor (calcitonin) activity modifying protein 2
1114,ENSMUSG00000014226,Cacybp,0.133995198,5.25196547,0.9206668104826,0.337299950506871615285575671805418096482753753662109375000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,calcyclin binding protein
3321,ENSMUSG00000024246,Thumpd2,-0.252942304,1.38806835,0.9183481171134,0.337909076890926529657122046046424657106399536132812500000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,THUMP domain containing 2
4260,ENSMUSG00000026610,Esrrg,0.372929538,4.17977749,0.9224296387282,0.336837836137721891027752008085371926426887512207031250000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,estrogen-related receptor gamma
5131,ENSMUSG00000028651,Ppie,-0.153119576,3.52440877,0.9185042891019,0.337868003802737904006647795540629886090755462646484375000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,peptidylprolyl isomerase E (cyclophilin E)
7420,ENSMUSG00000035212,Leprot,0.165123000,3.63560850,0.9193622855809,0.337642470970368424598717638218658976256847381591796875000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,leptin receptor overlapping transcript
7688,ENSMUSG00000036430,Tbcc,-0.164544012,3.13737891,0.9194294459733,0.337624825723373656050085855895304121077060699462890625000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,tubulin-specific chaperone C
7852,ENSMUSG00000037062,Sh3glb1,0.193811341,8.27819259,0.9215845871903,0.337059255118575429310823210471426136791706085205078125000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,SH3-domain GRB2-like B1 (endophilin)
8888,ENSMUSG00000040721,Zfhx2,0.159266649,3.56867954,0.9206771045833,0.337297249506487373249541406039497815072536468505859375000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,zinc finger homeobox 2
9107,ENSMUSG00000041736,Tspo,0.175834868,4.30119938,0.9191243415233,0.337704996667352319583699227223405614495277404785156250000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,translocator protein
9634,ENSMUSG00000045008,9030612E09Rik,0.309393195,0.81775273,0.9220804747509,0.336929299852836927620103324443334713578224182128906250000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,RIKEN cDNA 9030612E09 gene
10839,ENSMUSG00000055041,Commd5,0.159871705,3.17612254,0.9188304571576,0.337782243508543245091857443185290321707725524902343750000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,COMM domain containing 5
11777,ENSMUSG00000066306,Numa1,-0.138847317,6.26361786,0.9190994351423,0.337711542334108716367779834399698302149772644042968750000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,nuclear mitotic apparatus protein 1
11798,ENSMUSG00000066637,Ttc32,0.151105052,3.62962182,0.9184181007947,0.337890670419213889896781211064080707728862762451171875000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,tetratricopeptide repeat domain 32
12182,ENSMUSG00000072704,Smim10l1,0.161117538,7.44628369,0.9211954180711,0.337161290172193706116132716488209553062915802001953125000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,small integral membrane protein 10 like 1
12900,ENSMUSG00000086350,B230369F24Rik,0.310216840,0.39289490,0.9196673788641,0.337562322869350950327316240873187780380249023437500000000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,RIKEN cDNA B230369F24 gene
13457,ENSMUSG00000097724,Gm26850,0.246571640,1.26124239,0.9209520318728,0.337225123898890810636430614977143704891204833984375000000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,"predicted gene, 26850"
13663,ENSMUSG00000102824,Pdcd5-ps,0.288332028,0.74706530,0.9189148614175,0.337760055613398835205885006871540099382400512695312500000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,"programmed cell death 5, pseudogene"
14098,ENSMUSG00000113722,Snhg10,0.462898276,-0.83248770,0.9194151749233,0.337628575094704619363739084292319603264331817626953125000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,small nucleolar RNA host gene 10
14183,ENSMUSG00000116305,Lncppara,-0.362241852,-0.26307333,0.9184487152621,0.337882618903284137612530457772663794457912445068359375000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,long noncoding RNA near Ppara
14293,ENSMUSG00000118665,Lin54,-0.189709449,2.41739287,0.9197599564924,0.337538007744104084917324826164986006915569305419921875000000000000000000000000000,0.76869343370352005706536147044971585273742675781250000000000000000000000000000,NA,lin-54 DREAM MuvB core complex component
12492,ENSMUSG00000078350,Smim1,-0.151549529,3.71284100,0.9180203337125,0.337995305412745861151080362105858512222766876220703125000000000000000000000000000,0.76876731202498282957691344563500024378299713134765625000000000000000000000000,NA,small integral membrane protein 1
2162,ENSMUSG00000020910,Adprm,-0.199537640,2.15167454,0.9167971090038,0.338317354558620331239637835096800699830055236816406250000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,"ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
4498,ENSMUSG00000027189,Trim44,-0.127443010,5.11616436,0.9166605190609,0.338353341357437609193681282704346813261508941650390625000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,tripartite motif-containing 44
5212,ENSMUSG00000028836,Slc30a2,-0.182178608,4.94176683,0.9172652844650,0.338194045247881436289105749892769381403923034667968750000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,"solute carrier family 30 (zinc transporter), member 2"
7482,ENSMUSG00000035493,Tgfbi,0.158366496,4.66424841,0.9176152198708,0.338101917715145083853656160499667748808860778808593750000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,"transforming growth factor, beta induced"
10738,ENSMUSG00000054057,A930004D18Rik,-0.381052003,-0.32149868,0.9166010619880,0.338369007876907101906027719451230950653553009033203125000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,RIKEN cDNA A930004D18 gene
13638,ENSMUSG00000102252,Snrpn,0.141291954,5.37635274,0.9166280073642,0.338361907839609787895795989243197254836559295654296875000000000000000000000000000,0.76888362736821191933955788044841028749942779541015625000000000000000000000000,NA,small nuclear ribonucleoprotein N
1127,ENSMUSG00000014402,Tsg101,-0.126094634,5.21748924,0.9163758999127,0.338428345324339352462317265235469676554203033447265625000000000000000000000000000,0.76889629782822888071081024463637731969356536865234375000000000000000000000000,NA,tumor susceptibility gene 101
4140,ENSMUSG00000026308,Klhl30,0.141262360,6.03129261,0.9151896336605,0.338741195461562671908950505894608795642852783203125000000000000000000000000000000,0.76912261328849595987122711449046619236469268798828125000000000000000000000000,NA,kelch-like 30
5528,ENSMUSG00000029490,Mfsd7a,0.217316171,2.58113059,0.9151825424114,0.338743066781166002332525977180921472609043121337890625000000000000000000000000000,0.76912261328849595987122711449046619236469268798828125000000000000000000000000,NA,major facilitator superfamily domain containing 7A
6014,ENSMUSG00000030805,Stx4a,0.130322014,5.55100982,0.9156731798511,0.338613624528846468564324823091737926006317138671875000000000000000000000000000000,0.76912261328849595987122711449046619236469268798828125000000000000000000000000,NA,syntaxin 4A (placental)
13267,ENSMUSG00000095123,Gm21781,-0.217556930,2.10415118,0.9154239107181,0.338679379568162075564430324448039755225181579589843750000000000000000000000000000,0.76912261328849595987122711449046619236469268798828125000000000000000000000000,NA,"predicted gene, 21781"
7015,ENSMUSG00000033581,Igf2bp2,-0.334012830,0.24888251,0.9139859423714,0.339059038214763630580961262239725328981876373291015625000000000000000000000000000,0.76934900220910706902799347517429850995540618896484375000000000000000000000000,NA,insulin-like growth factor 2 mRNA binding protein 2
10373,ENSMUSG00000050846,Zfp623,-0.185474931,2.56632548,0.9139336851677,0.339072846152818241360904494285932742059230804443359375000000000000000000000000000,0.76934900220910706902799347517429850995540618896484375000000000000000000000000,NA,zinc finger protein 623
13603,ENSMUSG00000101174,Hoxd4,0.254986638,1.50962132,0.9142479166534,0.338989828050277275384161157489870674908161163330078125000000000000000000000000000,0.76934900220910706902799347517429850995540618896484375000000000000000000000000,NA,homeobox D4
13922,ENSMUSG00000109147,4930431P19Rik,-0.263304293,1.21690767,0.9137865026042,0.339111740310880371840340785638545639812946319580078125000000000000000000000000000,0.76934900220910706902799347517429850995540618896484375000000000000000000000000,NA,RIKEN cDNA 4930431P19 gene
13979,ENSMUSG00000110317,Gm45250,-0.310123934,0.54524761,0.9142291656205,0.338994781196172878523498184222262352705001831054687500000000000000000000000000000,0.76934900220910706902799347517429850995540618896484375000000000000000000000000,NA,predicted gene 45250
10788,ENSMUSG00000054545,Ugt1a6a,0.531624523,-0.49297898,0.9131529729388,0.339279224000064383304220427817199379205703735351562500000000000000000000000000000,0.76960673109697552707331169585813768208026885986328125000000000000000000000000,NA,"UDP glucuronosyltransferase 1 family, polypeptide A6A"
13048,ENSMUSG00000089739,Gm20431,0.820433329,1.00054406,0.9129497844684,0.339332963662251962944083061302080750465393066406250000000000000000000000000000000,0.76960673109697552707331169585813768208026885986328125000000000000000000000000,NA,predicted gene 20431
8836,ENSMUSG00000040552,C3ar1,0.360361453,0.63983560,0.9126735785351,0.339406033465674550342328075203113257884979248046875000000000000000000000000000000,0.76965040282639574087397704715840518474578857421875000000000000000000000000000,NA,complement component 3a receptor 1
3843,ENSMUSG00000025510,Cd151,-0.138250506,6.38800787,0.9117579015397,0.339648425577926682539242619895958341658115386962890625000000000000000000000000000,0.76983387997076191400225297911674715578556060791015625000000000000000000000000,NA,CD151 antigen
12046,ENSMUSG00000070583,Fv1,-0.261350441,1.27270094,0.9117859393321,0.339641000140925575223604937491472810506820678710937500000000000000000000000000000,0.76983387997076191400225297911674715578556060791015625000000000000000000000000,NA,Friend virus susceptibility 1
13879,ENSMUSG00000108308,Gm45218,0.388885499,-0.15037561,0.9118202528341,0.339631912962564508351448466783040203154087066650390625000000000000000000000000000,0.76983387997076191400225297911674715578556060791015625000000000000000000000000,NA,predicted gene 45218
1652,ENSMUSG00000019837,Gtf3c6,0.138531947,4.54255752,0.9115529550889,0.339702709553527271157946643143077380955219268798828125000000000000000000000000000,0.76983491554976191117987127654487267136573791503906250000000000000000000000000,NA,"general transcription factor IIIC, polypeptide 6, alpha"
